city,companyFullName,companyId,createTime,positionId,positionName,salary,positiondesc,workyear
北京,北京密境和风科技有限公司,69932,今天 10:03,3825979,数据挖掘工程师,20k-40k,"['岗位职责：', '1、负责设计和开发反作弊策略，降低社区的欺诈行为和垃圾信息比例；', '2、通过大规模用户行为分析，为用户推荐个性化内容；', '3、利用深度学习进行图片与视频内容理解。', '任职要求：', '1、计算机相关专业大学本科及以上学历，有扎实的计算机基础；', '2、基础算法扎实，熟悉常用机器学习算法的原理；', '3、精通Python，熟悉PHP/GO/Java/C++/C等语言中的一种或几种；', '4、熟练掌握Hadoop/MR、Storm、Spark或其它并行计算架构；', '5、熟练掌握MySQL，熟悉Redis和MongoDB等DB的一种或者多种；', '6、熟悉Linux/Unix环境以及常用命令；', '7、乐于解决具有挑战性的问题，对维护社区健康有着强烈的责任感。', '有以下经验优先：', '1、在机器学习/自然语言处理/推荐/搜索/反作弊等领域有相关经验；', '2、了解TensorFlow、Caffe或其他深度学习框架。']",3-5年
北京,北京蚂蜂窝网络科技有限公司,109,今天 09:37,4056728,数据挖掘工程师,20k-30k,"['岗位职责:', '1、负责马蜂窝数据挖掘核心技术研究和开发', '2、基于马蜂窝海量数据，构建用户，目的地，机票酒店等多方面画像以及知识图谱', '任职资格:', '1、本科及以上学历，计算机、数学等相关专业，985院校毕业生优先考虑', '2、对常用的机器学习算法，特征选择方法，数据建模过程有深入理解', '3、熟悉常用数据挖掘算法(如分类，聚类，回归，关联规则，神经网络等)及其原理，并具备相关项目经验 ', '4、有hadoop，spark，storm等大数据工具使用经验', '5、有画像、广告、推荐，搜索等算法方向实际工作经验优先']",1-3年
北京,蔷薇控股股份有限公司,279939,昨天 11:19,4157227,数据挖掘与量化分析师,20k-40k,"['我司为人才提供优质的人才晋升通道，优秀的小伙伴可享受多月年终奖+超额绩效+利润分红。', '【职位优势】 \xa0\xa0', '1. 帮助你快速进入新金融科技（Fintech）行业，充分体验互联网、新IT科技、新金融三者高效融合的快感，助你实现跨界与转型 \xa0\xa0', '2. 公司目前根本不需要融资，背后集团公司注册资本118亿元，股东背景强大，确保你工作稳定无忧 \xa0\xa0', '3. 快速迭代，但不做没有用的需求，让你只专注有意义的“事业” \xa0\xa0', '4. 上升空间巨大，你现在来了，很可能是新金融爆发式扩张前夕的那批人... \xa0\xa0', '5. 集团公司高层对科技人才非常重视，因此薪水待遇特别好 \xa0\xa0', '\xa0\xa0', '【工作职责】\xa0', '（1）负责各类业务数据的汇总统计分析，依据数据分析结果为业务部门提供运营支持；\xa0', '（2）根据业务需求进行专题数据分析，完善业务数据挖掘模型和体系，提交具有实用性建议方案的分析报告；\xa0', '（3）参与用户全生命周期运营工具的底层建模工作；', '（4）通过数据分析主动发现业务运营中的可优化和提升环节。', '\xa0\xa0', '【任职要求】\xa0', '（1）硕士或以上学历，数学、统计学、金融、经济学等相关专业；\xa0', '（2）3年以上商业数据挖掘、数据分析、数据建模相关工作经验，具有互联网金融数据分析经验者优先；\xa0', '（3）熟练掌握和运用Python或一种挖掘软件（SAS、SPSS、R等）优先；\xa0', '（4）具有对大数据集合进行数据提取、处理、分析和挖掘的能力；', '（5）善于对多元数据抓取与分析，具有为企业或用户信用建模能力优先；\xa0', '（6）能够经受较大强度的工作压力；\xa0', '（7）具有较强的数据分析能力，善于通过数据理解用户的行为。BAT等互联网公司的ToB部门或金蝶用友ORACLE等软件公司的任职经验优先。']",3-5年
杭州,杭州比智科技有限公司,229678,今天 09:20,4179164,数据挖掘工程师,20k-40k,"['岗位描述：', '- 基于海量数据，结合行业等业务场景对用户进行全景画像，挖掘用户特征标签及兴趣点，并参与完成相关数据化运营产品的落地', '-\xa0其它新零售场景中的算法研发，并参与产品落地', '\xa0', '岗位要求：\xa0', '-\xa0有互联网、电商、广告、营销等相关数据化运营项目经验；', '-\xa0有扎实的编程基础，至少精通一种编程语言，如Python，R，Java，Scala等；', '-\xa0掌握常见的算法，如GLM、决策树、SVM、聚类、神经网络、时间序列及协同过滤、关联规则等；', '-\xa0具备较强的数据可视化能力，熟练使用R/matlab/python等进行相关可视化展示；', '-\xa0对数据敏感，有较强的商业sense及良好的逻辑思维能力。']",不限
北京,北京闪银奇异科技有限公司,29496,昨天 18:11,4009204,数据挖掘/数据分析,18k-35k,"['岗位内容:', '1、利用海量数据进行数据分析 ；', '2、对大数据进行数据清洗以及特征提取 ；', '3、寻找外部数据并结合外部数据来改进模型；', '4、使用机器学习技术来建立风控模型，服务于千万客户；', '5、搭建大规模机器学习算法平台 ；', '6、设计合理的数据可视化展现复杂的想法，并可以顺利传达给用户和公司的领导；', '7、建立和完善分析体系，跟踪模型的实施，定期优化算法和分析策略，提供建设性建议。', '8、跟踪互联网领域最新的自然语言处理，及文本挖掘算法的进展和发展趋势 ；', '9、调研新技术并且能够解读新技术对金融行业的影响；', '任职要求：', '1、硕士及以上学历，有大数据分析和处理经验；', '2、统计学、应用数学、计算机等相关专业，本科及以上学历，985院校毕业生优先考虑；', '3、对常用的机器学习算法、特征选择方法、数据建模过程有深入理解 ；', '4、熟悉常用数据挖掘算法（如分类、聚类、回归、关联规则、神经网络等）及其原理，并具备相关项目经验；', '5、熟练掌握R、Python等语言，并熟练使用SQL语句；', '6、熟悉Hadoop,Storm，Spark等大数据技术以及适应场景, 有大规模数据处理和日志处理经验的优先；', '7、较强的数据敏感度，逻辑分析能力和文档写作能力；', '8、勤奋踏实、工作积极主动、有责任心，能够在压力下工作。']",3-5年
北京,北京车之家信息技术有限公司,8103,昨天 09:58,4681986,数据挖掘工程师,25k-35k,"['工作职责', '1.对汽车之家的海量大数据，应用数据分析、数据分析建模、数据挖掘机器学习等技术，深入发掘业务需求搭建数据服务及产品，更好的进行数据化运营；', '2.参与项目设计，与业务人员沟通，将数据模型应用于实际业务，并对效果负责。', '3. 和后端工程师一起研讨技术实现方案，进行技术整合；', '岗位要求', '1、计算机软件相关专业本科及以上学习，', '2、Linux操作环境下工作，熟悉Python、Go、C++/Java中的一种', '3、有Hadoop/Spark/Storm平台开发使用的经验；', '4、熟悉机器学习与最优化常用算法，包括分类，回归，无监督算法等。', '5、具有良好的逻辑分析、语言表达和文档编写能力；', '6、积极乐观，责任心强，工作认真细致，具有良好的团队沟通与协作能力\xa0', '7、最新的事物感兴趣，学习能力强，有强烈的求知欲、好奇心和进取心。']",3-5年
北京,新浪网技术（中国）有限公司,25592,昨天 09:33,3519850,数据挖掘工程师,25k-50k,"['职位描述：', '\xa0 基于海量用户行为数据+大规模社交关系构建用户画像，应用于用户推荐系统及广告系统', '1、 负责全流量业务数据处理、数据挖掘、分析，机器学习算法设计与优化；', '2、 应用机器学习、数据挖掘等技术，针对海量数据建模；包括但不限于用户行为分析、用户画像、异常检测等', '3、分析和研究数据与实际业务的关联关系，针对具体业务需求场景，设计用户价值、用户行为预测、用户分类、用户生命周期、用户流失、黑客增长等', '任职要求：', '1、 熟悉liunx平台，至少熟悉一种语言（python、c++、java等），熟悉数据结构和算法；', '2、 优秀的分析能力和解决问题的能力，喜欢挑战自己，拥有良好的沟通能力和学习能力；', '3、 有大数据处理的实际开发经验（hadoop、spark、mpi、hive、hbase等）；', '4、 扎实的机器学习、数据挖掘理论和基础，有相关的实践经验，并对相关领域有自己的理解和思考；', '5、 有过推荐、画像、搜索、广告系统工作经验的优先；', '6、 能承受较大工作压力。']",1-3年
武汉,武汉烽火众智数字技术有限责任公司,102480,2018-06-11,4645795,XM-数据挖掘工程师,10k-15k,"['职责：', '1、完成面向公安应用的数据分析模型和算法设计，提供详细设计方案；', '2、承担部分数据分析工作，撰写数据分析报告，为公安海量数据如何应用于破案、侦查等实战环节提供决策支持；', '3、撰写数据分析使用说明，协助用户进行数据分析和决策。', '要求：', '1、对统计学、自动类别侦测/决策树/神经网络等挖掘算法原理有较为深刻的理解；', '2、熟练使用SPSS Clementine/SAS EM、R语言等工具；', '3、熟悉Oracle、Mysql等数据库，精通SQL，对Hadoop有一定认识。']",1-3年
上海,咪咕文化科技有限公司,213786,2018-06-11,4374591,数据挖掘,15k-30k,"['岗位职责：', '负责原始处理，包括关键词提取、主题分析、类目预测、质量打分等；', '2. 负责海量用户行为的分析研究，挖掘优化用户画像，包括人口属性，用户标签，用户兴趣等；', '3. 负责推荐引擎算法的开发，包括各类推荐算法的实现、特征和参数调优、用户体验优化等；', '4. 负责数据营销广告平台策略的开发，包括用户洞察、行业指数趋势预测、各类精准定向算法的实现和优化等；', '岗位要求：', '1. 具备数据挖掘、NLP、机器学习、深度学习等算法原理知识背景；', '2. 具备推荐系统、精准营销、信息检索等方面的工作经验优先；', '3. 具备大规模分布式计算平台的使用和并行算法的开发经验，对大数据处理及应用有浓厚兴趣；', '4. 熟练掌握至少一种编程语言，Java、Scala、C++、R、Python；', '5. 熟练掌握至少一种机器学习库，Scikit Learn、Spark MLlib， Tensorflow；', '6. 硕士或博士学历，计算机、应用数学、模式识别、人工智能、统计学等专业；', '7. 7年以上行业工作经验，4年以上数据工作经验；']",5-10年
武汉,北京金山软件有限公司,7835,2018-06-07,4020407,数据挖掘工程师,20K-30K,"['岗位职责：', '\xa0\xa0\xa0\xa0\xa0结合业务需求，负责文本特征提取、文本分类、主题模型等技术的应用', '职位要求：', '1、本科及以上学历，计算机专业机器学习、数据挖掘、自然语言处理、数学方向优先；\xa0', '2、熟练掌握C/C++，Java，Python等至少一种语言；', '3、对数据结构和算法设计有较为深刻的理解；', '4、熟悉常见的机器学习&数据挖掘算法，有相关研究或项目经验优先；', '5、优秀的分析问题和解决问题能力，对解决挑战性的问题充满激情.']",5-10年
杭州,网易（杭州）有限公司,329,昨天 18:15,2459879,数据挖掘工程师,15K-30K,"['职位描述：', '1.\xa0负责智能推荐系统的算法研究与实现；', '2.\xa0负责海量数据的分析与挖掘工作，包括分类、关键词提取、命名实体识别、主题分析等工作；', '3.\xa0负责海量用户意图挖掘、兴趣建模的算法研发。', '资格要求：', '1、正直、诚信、有责任感；', '2、本科以上学历，计算机相关专业毕业；', '3、精通Java编程，了解Linux/Unix平台；', '4、熟悉网络和多线程编程技术，学习能力强；', '5、有较好的逻辑分析和数据分析能力，解决问题能力强；', '6、有自然语言处理、机器学习、图像识别、数据挖掘、分布式存储等相关领域工作经验。']",3-5年
杭州,网易（杭州）有限公司,329,2018-06-11,3405401,资深/高级数据挖掘工程师,15k-30k,"['职位描述：', '1、负责推荐算法研发和实施；', '2、追踪并实验最新推荐、NLP和机器学习领域的前沿技术，参与搭建和实现相关模型。', '资格要求：', '1、计算机及相关专业本科以上学历，2年以上相关工作经验；', '2、熟悉常用的数据挖掘和推荐算法，有个性化推荐系统开发经验；', '3、熟悉推荐、机器学习等相关算法模型，熟悉大数据系统架构和开发框架，对深度学习和自然语言处理有深入的研究和实践的优先；', '4、有较强的数据分析和解决问题的能力。']",1-3年
南宁,南宁米嗦网络科技有限公司,225097,2018-06-10,4199798,数据挖掘/建模工程师,8k-10k,"['岗位职责：', '1、从个人征信数据/行为数据/互联网等出发，构建面向个人信贷的大数据金融信用风险预测模型；', '2、对风控数据进行统计分析，发现数据中的相关关系，为风控模型创建并是筛选变量，为风控管理提供决策支持；', '3、对风控数据进行挖掘，利用统计分析、决策树、回归算法、机器学习或时间序列等技术建立信用风险预测模型，包括但不限于申请评分卡、行为评分卡、催收评分卡、反欺诈评分卡等；', '4、参与各类模型预期评分卡报表的设计、开发、实施与跟踪，并结合效果不断改进评分卡，熟悉模型生命周期的全流程管理；', '5、跟踪和分析市场、行业情况，持续优化模型和产品风控体系，以及上线后的监控、优化；', '6、通过历史数据挖掘分析、解读，为信贷风险政策，审批和业务发展提供数据支持和决策依据。', '任职资格：', '1、本科以上学历；', '2、精通数据分析建模和风险建模等技术，熟悉常用的数据算法和建模；', '3、精通线上/线下不同产品风控流程及风控策略设计；', '4、3年以上数据建模建设工作经验，曾在银行、小贷公司、p2p等金融行业从事过量化风险管理和数据建模；', '4、熟悉使用下列两种以上软件：SAS/SQL/Python进行数据建模分析。']",1-3年
杭州,杭州辛孚能源科技有限公司,167868,2018-06-07,4363504,数据挖掘工程师,9k-12k,"['岗位职责：', '1.\xa0参与公司石油炼化行业大数据技术与产品的开发', '任职要求：', '1.\xa0化工专业研究生及以上学历；', '2.\xa0具备数据挖掘、数据分析的技能，有相关工作、研究经验；', '3.\xa0熟悉机器学习等人工智能方法者优先；', '4.\xa0熟悉石油化工生产流程；', '5.\xa0熟练使用C、C++、MATLAB、Python等一种或多种语言；']",不限
北京,北京闪银奇异科技有限公司,29496,2018-06-01,4031827,数据挖掘工程师,15k-30k,"['职位描述： 数据挖掘工程师:\xa0', '1、基于业务场景及海量行为数据发现客户行为规律，识别业务风险问题；\xa0', '2、对于互联网海量数据的进行大规模特征提取和分析挖掘； 3、提供高可靠的特征工程，保证高可靠的线下模型训练和线上模型打分。\xa0', '4、基于客户风险和海量行为数据，设计并开发实现风控打分卡。\xa0', '岗位要求：\xa0', '1、2年以上python数据开发或挖掘经验优先,计算机、软件工程，统计等相关专业.\xa0', '2、有优秀的动手编程能力，熟练使用下列分析开发语言:Python/Mongodb/SQL/Flask;\xa0', '3、沟通、推动和学习能力强，具有较强的分析问题和解决问题的能力；\xa0', '4、思路清晰，主动性强，有很强的自我驱动能力。']",1-3年
北京,奇虎360科技有限公司,436,2018-05-30,4650849,机器学习/数据挖掘工程师,20k-40k,"['工作职责：', '负责query意图分析、排序模型优化、用户行为挖掘、页面质量分析等工作，持续提升网页搜索结果质量。', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '职位要求：', '两年以上互联网公司工作经验；', '熟练掌握C/C++，熟悉Python/Perl/Shell等至少一种脚本语言；', '对数据结构和算法设计有较为深刻的理解；', '熟悉常见的机器学习&数据挖掘算法，有相关研究或项目经验；', '优秀的分析问题和解决问题能力，对解决挑战性的问题充满激情；', '具备搜索/计算广告/推荐/大规模数据分析等相关经验者优先。']",3-5年
北京,北京三快在线科技有限公司,50702,2018-05-30,4429776,数据挖掘/机器学习算法,33k-50k,"['\n                工作职责：\n', '1. 进行外卖业务风控策略及模型的研究与探索\n', '2.\xa0运用各类分析方法对业务、日志数据进行分析与抽象，制定有效的的识别策略和算法\n', '3.\xa0建立完善的异常指标监控体系，快速发现及定位疑似作弊问题\xa0\xa0\xa0\xa0\xa0\n', '4.\xa0完成各类策略实现，包括下单环节服务化拦截策略与下单完成后数据挖掘策略，并持续完善与优化\n', ' 任职要求：\n', '1.\xa0熟练使用至少一门编程语言（Java、Python、C++）\n', '2.\xa0有大数据处理分析经验，熟悉Hadoop、Hive\xa0、Spark等大数据处理工具\n', '3.\xa0对数据敏感，熟悉常用数据挖掘算法，并有一定实践经验\n', '4.\xa0强烈的好奇心和求知欲，fast\xa0learner\n', '5.\xa0有反作弊研发经验、用户行为分析、社群关系挖掘经验者尤佳，全栈工程师优先\n            ']",3-5年
成都,咪咕文化科技有限公司,213786,2018-05-22,4607744,高级数据挖掘工程师,15k-25k,"['1. 负责原始处理，包括关键词提取、主题分析、类目预测、质量打分等；', '2. 负责海量用户行为的分析研究，挖掘优化用户画像，包括人口属性，用户标签，用户兴趣等；', '3. 负责推荐引擎算法的开发，包括各类推荐算法的实现、特征和参数调优、用户体验优化等；', '4. 负责数据营销广告平台策略的开发，包括用户洞察、行业指数趋势预测、各类精准定向算法的实现和优化等；', '1. 具备数据挖掘、NLP、机器学习、深度学习等算法原理知识背景；', '2. 具备推荐系统、精准营销、信息检索等方面的工作经验优先；', '3. 具备大规模分布式计算平台的使用和并行算法的开发经验，对大数据处理及应用有浓厚兴趣；', '4. 熟练掌握至少一种编程语言，Java、Scala、C++、R、Python；', '5. 熟练掌握至少一种机器学习库，Scikit Learn、Spark MLlib， Tensorflow；', '6. 硕士或博士学历，计算机、应用数学、模式识别、人工智能、统计学等专业；', '7. 7年以上行业工作经验，4年以上数据工作经验；']",5-10年
北京,北京尚德在线教育科技有限公司,7182,2018-05-15,3036256,机器学习/数据挖掘研发工程师,20k-35k,"['岗位职责： \xa0\xa0', '1.通过用户的属性和行为，构建特征和模型，预测用户下一步的行为； \xa0\xa0', '2.移动APP内容推荐，为用户个性化地推送内容；', '3.深度学习等前沿技术的调研与应用。', '招聘要求： \xa0 \xa0', '1.计算机或数学相关专业本科以上学历（包括统招和自考）； \xa0\xa0', '2.熟悉机器学习经典算法（分类、聚类、回归、DNN等），并具备实践经验； \xa0 \xa0', '3.熟悉linux操作系统和常用命令,熟练使用python或其他脚本语言； \xa0\xa0', '4.熟练使用一门常用开发语言，如c++/java； \xa0\xa0', '5.有推荐、广告点击率预估、语音识别或者其他机器学习方面工作经验； \xa0\xa0', '6.对数据敏感，对使用机器学习解决工业问题有热情。', '团队构成： BAT一线互联网团队成员+技术氛围浓+学历背景强+分享平台优。团队核心分别来自雅虎p4p（pay for porformance）团队，阿里妈妈&腾讯soso广告创始团队（后广点通），前美团金融支付项目技术团队负责人，前搜狗品牌广告技术团队负责人等。', '内部福利：（只要技术被认可，薪资超给力）', '校招：完爆一线互联网公司起薪（24w年薪起）+团队牛人辈出（拽且谦卑）+导师责任承包制+逗逼活动多（男女比例不失调）+扁平化团队管理', '社招：一线互联网薪资水平（15薪）+完善社保公积金福利+扁平化团队管理（职业晋升无天花板）+内部教育资源共享（免费学习部分课程产品）']",不限
成都,成都数联易康科技有限公司,108003,昨天 15:42,3338208,数据挖掘工程师,15k-20k,"['岗位职责：', '1、负责业务数据建模、数据分析及关键机器学习算法的设计与实现', '2、编写算法设计各阶段的相关文档，撰写相关专利；', '3、负责基于大数据平台的相关算法实现及优化', '岗位要求：', '1、本科学历及以上，计算机、医学统计或相关专业', '2、数学基础扎实，在数据挖掘、机器学习算法研究有较为丰富的知识积累和一定的实际项目经验。', '3、熟悉大数据存储与分析基础理论和算法，有智能数据挖掘系统开发经验者优先；', '4、有医疗数据分析经验优先', '5、乐于接受挑战，学习能力强，勤奋肯干，有责任心', '\xa0']",3-5年
广州,佳都新太科技股份有限公司,49183,2018-06-11,4373891,数据挖掘工程师,15k-18k,"['岗位职责：', '1、参与需求调研，负责开展专项业务分析，数据建模，模型评估工作； \xa0', '2、负责市场部专项数据支撑工作，从事数据分析、数据二次处理，报表设计和实现； \xa0\xa0', '3、负责相关数据模型设计、建模报告的编写等工作；', '4、参与实施，负责数据结果提交、测试反馈与优化；', '5、运营及决策提供业务分析及数据支持；', '6、建立采集、转换、整合数据，与展现开发报表分析的数据设计流程，并应用于实际操作中。', '任职要求：', '1、本科学历以上，计算机、软件、统计、数学相关专业；\xa0', '2. 熟悉文本分类、聚类、机器翻译； \xa0', '3. 熟练使用SPSS Clementine/SAS EM等数据挖掘工具； \xa0', '4. 了解机器学习的基本算法，如回归方法、决策树、SVM等； \xa0', '5. 良好的逻辑思维能力，敏锐的数据洞察力，较强的总结归纳能力；\xa0', '6.持有OCP认证、OCM、数据库工程师、SPSS、SAS、CDA任意一种证书者优先；', '7．具备交通行业数据分析或经营分析相关大数据系统项目优先。']",3-5年
成都,北京京东世纪贸易有限公司,18139,2018-06-11,4150935,高级数据挖掘工程师,25k-50k,"['岗位职责：', '1.\xa0 \xa0 基于海量用户的咨询日志、消费行为等数据，运用数据挖掘、机器学习的理论方法，进行用户画像及用户行为分析；', '2.\xa0 \xa0 深入理解业务数据和跨项目的数据分析需求，设计、开发可扩展性的数据分析特征库；', '3.\xa0 \xa0 针对特定的业务场景，参与数据挖掘前沿算法的改进优化、技术研发创新；', '4.\xa0 \xa0 指导他人或独立完成挖掘项目的工程设计、评审、开发、测试及线上部署；', '5.\xa0 \xa0 理解业务部门提出的数据分析需求，支持面向业务的数据服务，提供业务运营优化建议。', '任职资格：', '1.\xa0 \xa0 计算机、统计、数学及相关专业本科以上学历，硕士及以上优先；', '2.\xa0 \xa0 3年以上互联网行业数据挖掘、机器学习项目经验；', '3.\xa0 \xa0 熟练掌握分类、聚类、预测、关联分析、时间序列、深度学习等常用的数据挖掘算法，理解数据挖掘基本流程；', '4.\xa0 \xa0 熟练使用R/Python等至少一种数据挖掘工具；熟悉Linux环境常用命令及shell脚本；', '5.\xa0 \xa0 熟悉Hadoop生态体系，熟练使用hive、spark、impala等任意一种大数据处理语言；', '6.\xa0 \xa0 具备良好的团队合作意识、学习能力、分析问题和解决问题的能力，能够独立完成模型的线上实施部署；', '7.\xa0 \xa0 有电信数据用户识别、用户画像、应用识别等经验者优先；', '8.\xa0 \xa0 有NLP经验或文本数据分析工作经验者优先。']",3-5年
上海,北京字节跳动科技有限公司,62,2018-06-05,4083733,数据挖掘高级工程师,20k-40k,"['\n                职位职责：\n', '1、基于每日百亿级展现数据，搭建大数据处理平台;实现流式事件的实时计算，落地储存。对于离线数据完成数据仓库的建立，为数据挖掘提供有效的数据； \n', '2、使用用户行为数据，广告投放数据，挖掘数据层次关系，分析媒体.流量.广告主等数据来提高变现效率；\n', '3、数据分析，挖掘，模型具体的产品化；了解广告业务，能和PM合作，基于数据驱动持续优化数据产品。\n', '4、业务分析、技术把关与人才选拔\n', '\n', '职位要求：\n', '1、熟悉C++、JAVA、python中的一种或多种编程技术，编程能力强，熟悉大数据处理技术，善于学习应用业界领先数据架构和技术；\n', '2、对大数据开源组件有使用经验，对hadoop/hive/spark/ES/druid 其中一项精通；\n', '3、熟悉数据挖掘算法，包括数据清洗.统计学习.分类聚类算法，并能够验证算法效果，将算法应用在广告业务中； \n', '4、善于学习，思维活跃，善于从数据中发现.思考并解决问题；\n', '5、有广告研发经验者优先，对广告行业有自己思考的优先。\n            ']",3-5年
北京,北京智融时代信息技术有限公司,6996,2018-05-26,4200020,高级数据挖掘工程师,20k-40k,"['1）基于海量行为数据，文本数据、关系数据等构建商业决策/用户信用评级模型，持续提升核心业务目标。', '2）利用数据挖掘技术，对海量业务数据进行挖掘和分析，发现和跟踪其中的问题。能够从业务和产品的角度出发，通过数据发现产品、系统或是业务的瓶颈，并提出优化的方案。', '3）建立、评估、持续优化用户评估模型，不断完善用户画像体系，包括但不限于：用户价值评分、用户风险评分、用户偏好预测 、产出用户标签等等。', ' ', '1）计算机，统计学相关专业本科及以上学历，3年以上互联网行业工作经验。', '2）丰富的特征挖掘经验，至少经历过1个机器学习或数据挖掘的完整项目。', ' 3）熟悉常用机器学习常用算法（逻辑回归，GBDT等）。', '4）熟练掌握，C, Java, Python，R等任何一种计算机语言，扎实的数据结构和算法功底。', ' 5）良好的沟通和团队协作能力，对新技术感兴趣，乐于分享。', '6）对金融科技领域感兴趣。']",3-5年
北京,北京微瑞思创信息科技股份有限公司,71239,2018-05-15,2226910,数据挖掘工程师,7k-13k,"['岗位职责：', '1、熟练掌握SPSS、Weka、R、SAS、Matlab等其中一种数据分析或数据挖掘工具，具有敏锐的数据洞察力；', '2、掌握数据库基础知识，了解如Oracle、Mysql、SQL Server等主流数据库中的一种，精通SQL语句；', '3、掌握Java开发语言；熟悉数据挖掘算法（不限于聚类分析、预测、关联规则、复杂网络等）；', '4、具有收集和处理大数据集的经验；', '5、致力于影视、电力领域数据分析者优先', '任职要求：', '本科及以上学历，计算机科学与技术、软件工程、数学等相关专业；\xa0']",1-3年
北京,北京嘀嘀无限科技发展有限公司,2474,2018-06-11,4160953,数据挖掘算法专家(J180117058),30k-50k,"['\n                岗位职责\n', '\n', ' 1.基于轨迹数据、视频数据、路网地图数据的各种模型算法开发. \n', ' 2.城市交通（如信号灯、交通组织优化、车载视频数据、公交线路挖掘）等相关算法工具开发.\n', ' 3.城市规划的模型算法开发\n', '\n', '岗位要求：\n', '\n', ' 1.本科及以上学历,计算机相关专业；工作年限3年及以上。\n', ' 2.熟悉linux编程环境，熟练掌握python/Java/scala编程语言.\n', ' 3.熟悉使用hadoop/spark,有2年以上的大数据开发和数据处理经验\n', ' 4.熟悉各种常用分类,聚类,回归等机器学习算法.比如LR,GBDT,kmeans等.\n', ' 5.有kaggle,ACM等比赛经验者优先.\n', ' 6.有Deep Learning理论和实践经验者优先.\n', ' 7.有优化理论知识者优先.\n            ']",3-5年
成都,多点生活（中国）网络科技有限公司,72555,昨天 11:14,4362625,商品数据挖掘专家,25k-35k,"['岗位职责', '1、负责公司18年重点项目盖亚系统。', '2、寻求数据层面的业务价值，利用数据推动产品优化。', '3、深入挖掘、分析新零售的商品数据。利用技术手段让传统零售商更清楚的认识商品，在商品选品、运营、陈列等业务场景给传统零售商赋能。', '岗位要求', '1、对Hadoop的大数据体系有深入认识，对Hadoop、Hive、Impala、HBase、Spark、ES等有实际应用研发经验，对大数据的某一技术领域有深入了解；', '2、很强的学习、分析和解决问题能力，良好的团队意识和协作精神，有较强的内外沟通能力；', '3、对数据有足够的敏感度，具备必要的产品管理意识与产品设计能力，对互联网用户端产品有良好的感觉；', '4、精通Java，有良好的面向对象思想，熟悉Python/R编程等语言优先；', '5、有大数据项目、数据仓库、数据分析及数据挖掘等经验者优先。']",5-10年
上海,上海贤库企业管理咨询有限公司,120782,2018-06-11,4673941,?数据挖掘,25k-50k,"['数据挖掘- 3名', '技能：', '1 SQL 熟悉常用SQL语法（必要）', '2 数据科学/算法: 熟悉常用算法模型: 聚类(Kmeans/ Hierarchical/Spectral等) ,分类(Logistic Regression/Random Forest/GBDT/KNN等),回归(Linear Regression等)', '熟悉算法原理,以及算法适用场景,对算法参数调优有一定经验。熟悉特征工程,如特征提取，特征选择，预处理等，熟悉相关性分析与显著性检验。(重要性 高)', '3 在数据生产流程如：数据仓库-数据清洗转换-数据建模-特征工程-算法模型选择-参数调优-模型展现 有过实际上端到端的实践经验。(重要性 高)', '4 熟悉 Python语言，熟练运用 pandas/numpy/sklearn/xgboost/statsmodels/scipy等。对高效python数据处理有深刻理解与实践经验。（必要）', '5 如第4条不满足 面试者擅长使用R的话也可。（必要）', '面试者在R或者python中会其中一种就可以 优先python', '6 有过用户画像/推荐系统(协同过滤/基于用户/基于内容)/智慧供应链/销售预测等数据产品方面的实际项目经验，在其中担当数据开发或模型构造的角色。(重要性 中)', '7 熟悉大数据平台 如hadoop/hive/spark等 可以使用spark mlib在大数据集上应用各种算法模型。(重要性 低 加分项)', '8 熟悉tensorflow/keras/mxnet/pytorch等机器学习框架，熟悉 DNN/CNN/RNN/LSTM等神经网络模型。(重要性 低 加分项)', '要求：', '工作年限：3年以上相关工作或项目经验', '工作经历方面：互联网 管理咨询 市场研究 大数据 人工智能 公司背景优先', '专业方面：本科/研究生以上 数学/统计/计算机/物理 理工科专业优先']",3-5年
杭州,杭州迪火科技有限公司,22013,2018-06-11,3787093,数据挖掘工程师,15k-22k,"['工作职责：', '1、深入理解业务、产品的方向和需求，构建公司数据分析与数据挖掘体系，针对复杂的商业问题，规划、设计、实现基于数据挖掘的解决方案，充分实现数据的商业价值 ；', '2.\xa0分析和研究数据与实际业务的关联关系，利用数据挖掘的先进技术，针对具体业务需求场景，设计预测（响应、分类）、用户分层等模型，挖掘用户属性和行为特征 ；', '3.\xa0基于海量用户行为数据和其他数据，开发设计面向常规算法不能解决问题的可扩展机器学习算法，并以实际业务应用为导向研发创新方法，产生创新应用。', '任职资格：', '1.\xa0熟悉python/shell/awkl等脚本语言；\xa0', '2.\xa0具备数据挖掘、机器学习、概率统计基础理论知识，具有很强的利用数据挖掘技术解决实际业务问题的能力和成功案例，对数据挖掘各环节有深入理解；\xa0\xa0', '3.\xa0具有很强的学习和研究能力，英语熟练，能够熟练阅读英文统计专业资料；\xa0', '4.\xa0熟悉Hadoop/Spark/Storm/Hive等至少一种分布式计算技术，具有海量数据处理经验；\xa0', '5.\xa0积极创新、有开拓精神、乐于面对挑战、有较强的执行能力、；优秀的团队合作精神，稳定。']",3-5年
