,house_室,house_厅,house_厨,house_卫,architecture_acreage_,within_acreage_,floor_层,building_age_,unit_price,bargain_day_num_,adjust_price,take_look,attention,view_count_,Building_head_东,Building_head_东 东南,Building_head_东 东南 北,Building_head_东 北,Building_head_东 北 东北,Building_head_东 南,Building_head_东 南 北,Building_head_东 西,Building_head_东 西 北,Building_head_东北,Building_head_东南,Building_head_东南 北,Building_head_东南 南,Building_head_北,Building_head_南,Building_head_南 北,Building_head_南 西,Building_head_南 西北 北,Building_head_南 西南,Building_head_暂无数据,Building_head_西,Building_head_西 西北,Building_head_西北,Building_head_西南,Building_head_西南 东北,Building_head_西南 西,decorate_situation_其他,decorate_situation_毛坯,decorate_situation_简装,decorate_situation_精装,period_int_40年,period_int_50年,period_int_70年,floor_楼_中楼层,floor_楼_低楼层,floor_楼_地下室,floor_楼_底楼层,floor_楼_高楼层,Family_structure_Loft,Family_structure_复式,Family_structure_平层,Family_structure_暂无数据,building_types_塔楼,building_types_暂无数据,building_types_板楼,building_structure_未知结构,building_structure_砖混结构,building_structure_钢混结构,building_structure_钢结构,Equipped_elevator_无,Equipped_elevator_暂无数据,Equipped_elevator_有,house_age_暂无数据,house_age_满两年,house_age_满五年,Trading_ownership_商品房,Trading_ownership_房改房,usage_house_别墅,usage_house_商住两用,usage_house_普通住宅,usage_house_车库,houseing_belog_共有,houseing_belog_暂无数据,houseing_belog_非共有
489,2.0,1.0,1.0,1.0,0.1410709337766694,0.1410709337766694,7.0,0.9890927119484383,0.3357944224810343,0.06310141715752027,0,0,0.0,0.06310141715752027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
490,3.0,2.0,1.0,2.0,0.405583264062067,0.405583264062067,1.0,0.9955379276152702,0.6387220856929159,0.053828658074298714,1,0,0.005430566330488751,0.053828658074298714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
491,1.0,1.0,1.0,1.0,0.16697838736492102,0.16697838736492102,9.0,0.992563212692117,0.27704883000320546,0.06864174491164635,1,0,0.06283941039565555,0.06864174491164635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
492,2.0,2.0,1.0,1.0,0.2746605707952341,0.22911471321695762,1.0,0.9876053544868617,0.30721230900737256,0.00810637429287922,0,0,0.0,0.00810637429287922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
493,1.0,0.0,1.0,1.0,0.071072319201995,0.071072319201995,9.0,0.9885969261279127,0.2462976813762154,0.005890243191228786,0,0,0.008533747090768037,0.005890243191228786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
494,1.0,1.0,1.0,1.0,0.11083402604599611,0.11083402604599611,1.0,0.9900842835894893,0.4213911742707554,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
495,1.0,0.0,0.0,0.0,0.04052369077306733,0.04052369077306733,1.0,0.991571641051066,0.3378993482209638,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
496,2.0,1.0,1.0,1.0,0.20521612635078967,0.20521612635078967,9.0,0.9900842835894893,0.27412116679132387,0.04962967282906631,1,0,0.01474010861132661,0.04962967282906631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
497,2.0,2.0,1.0,1.0,0.2078137988362427,0.1730742587974508,9.0,0.991571641051066,0.318773373223635,0.05207908088878521,0,0,0.008533747090768037,0.05207908088878521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
498,2.0,1.0,1.0,1.0,0.13902743142144638,0.13902743142144638,1.0,0.992563212692117,0.4418848167539267,0.06800023327695807,0,0,0.08223429014740109,0.06800023327695807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
499,2.0,1.0,1.0,1.0,0.1510113604876697,0.12901773344416734,9.0,0.9866137828458106,0.2298749866438722,0.05878579343325363,0,0,0.04809930178432894,0.05878579343325363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
500,1.0,1.0,1.0,1.0,0.17432114159046824,0.12894846217788858,1.0,0.9975210708973723,0.28023293086868256,0.09354406018545518,0,0,0.05120248254460822,0.09354406018545518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
501,1.0,1.0,1.0,1.0,0.1234067608755888,0.1234067608755888,9.0,0.991571641051066,0.3568650496847954,0.05435353122995276,1,0,0.016291698991466253,0.05435353122995276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
502,3.0,2.0,1.0,2.0,0.39484621778886114,0.39484621778886114,1.0,0.993554784333168,0.5904904370125014,0.06310141715752027,1,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
503,2.0,1.0,1.0,1.0,0.11841922970351897,0.11841922970351897,7.0,0.991571641051066,0.5312853937386472,0.06310141715752027,1,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
504,4.0,2.0,1.0,2.0,0.46065392075367134,0.46065392075367134,1.0,0.9965294992563213,0.05864942835773053,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
505,2.0,2.0,1.0,1.0,0.2251316154059296,0.2251316154059296,6.0,0.991571641051066,0.21616625707874773,0.0593689858284248,0,0,0.05275407292474787,0.0593689858284248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
506,3.0,2.0,1.0,2.0,0.33087420338043777,0.2528401219174286,1.0,0.991571641051066,0.25501656159846137,0.028109873447250248,0,0,0.02017067494181536,0.028109873447250248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
507,3.0,2.0,1.0,2.0,0.3284150734275422,0.3284150734275422,1.0,0.991571641051066,0.16678063895715353,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
508,2.0,1.0,1.0,1.0,0.16943751731781656,0.16943751731781656,1.0,0.9940505701536936,0.6115717491184955,0.055753192978363564,0,0,0.04266873545384019,0.055753192978363564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
509,3.0,2.0,1.0,1.0,0.2701579384871155,0.2364921030756442,1.0,0.9920674268715914,0.5780852655198205,0.008048055053362105,0,0,0.0015515903801396431,0.008048055053362105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
510,2.0,1.0,1.0,1.0,0.2822804100858963,0.2822804100858963,1.0,0.993554784333168,0.3933112512020515,0.05966058202601038,1,0,0.01008533747090768,0.05966058202601038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
511,3.0,2.0,1.0,1.0,0.29360626212247154,0.2390205042948185,1.0,0.9955379276152702,0.44116892830430604,0.006415116346882837,1,0,0.0015515903801396431,0.006415116346882837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
512,2.0,2.0,1.0,1.0,0.25585342200055416,0.20355361596009974,1.0,0.9945463559742191,0.4455069986109627,0.07365719951011838,0,0,0.030256012412723042,0.07365719951011838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
513,2.0,2.0,1.0,1.0,0.1766417290108063,0.1766417290108063,7.0,0.9895884977689638,0.2325568971043915,0.059777220505044616,1,0,0.11559348332040341,0.059777220505044616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
514,2.0,1.0,1.0,1.0,0.23451787198669988,0.21224715987808254,9.0,0.9846306395637084,0.5065605299711508,0.03230885869248265,1,0,0.0062063615205585725,0.03230885869248265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
515,1.0,1.0,1.0,1.0,0.12098226655583263,0.12098226655583263,1.0,0.9940505701536936,0.47414253659579014,0.05721117396629148,0,0,0.047323506594259115,0.05721117396629148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
516,1.0,0.0,0.0,0.0,0.04249792186201163,0.04249792186201163,1.0,0.991571641051066,0.17242226733625388,0.06310141715752027,0,0,0.0,0.06310141715752027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
517,3.0,2.0,1.0,1.0,0.28505126073704623,0.25145469659185365,7.0,0.993554784333168,0.29212522705417243,0.0408817869014988,1,0,0.016291698991466253,0.0408817869014988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
518,3.0,2.0,1.0,2.0,0.3183014685508451,0.3183014685508451,8.0,0.9885969261279127,0.13952345336040176,0.009797632238875606,1,0,0.0062063615205585725,0.009797632238875606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
519,2.0,1.0,1.0,1.0,0.13577168190634525,0.10879052369077306,1.0,0.9930589985126426,0.5587776471845283,0.03469994751268443,0,0,0.013964313421256789,0.03469994751268443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
520,2.0,1.0,1.0,1.0,0.1437378775284012,0.12846356331393738,9.0,0.9900842835894893,0.4685970723367881,0.058144281798565345,0,0,0.016291698991466253,0.058144281798565345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
521,1.0,1.0,1.0,1.0,0.12274868384594069,0.11641036298143528,7.0,0.9955379276152702,0.2954696014531467,0.03341692424330787,1,0,0.017843289371605897,0.03341692424330787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
522,2.0,1.0,1.0,1.0,0.15118453865336656,0.1366029371016902,8.0,0.9940505701536936,0.2815044342344268,0.0024494080597189014,0,0,0.0015515903801396431,0.0024494080597189014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
523,2.0,2.0,1.0,1.0,0.29925187032418954,0.29925187032418954,1.0,0.992563212692117,0.4736510310930655,0.06071032833731848,0,0,0.04965089216446858,0.06071032833731848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
524,1.0,0.0,1.0,1.0,0.17317816569686892,0.17317816569686892,1.0,0.9960337134357957,0.3575168287210172,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
525,3.0,1.0,1.0,1.0,0.18197561651426986,0.17317816569686892,9.0,0.9910758552305404,0.34064536809488194,0.07050796057619409,1,0,0.08301008533747091,0.07050796057619409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
526,1.0,1.0,1.0,1.0,0.1420060958714325,0.14034358548074258,9.0,0.991571641051066,0.31273640346190834,0.03335860500379075,0,0,0.021722265321955005,0.03335860500379075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
527,3.0,2.0,1.0,1.0,0.2816569686893876,0.2816569686893876,8.0,0.991571641051066,0.09723261032161555,0.07214089928267335,1,0,0.06361520558572537,0.07214089928267335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
528,2.0,2.0,1.0,1.0,0.21474092546411747,0.21474092546411747,1.0,0.991571641051066,0.46186558392990706,0.046830349332244704,1,0,0.005430566330488751,0.046830349332244704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
529,2.0,1.0,1.0,1.0,0.2286990856192851,0.2005403158769742,9.0,0.991571641051066,0.2831926487872636,0.022161311016504346,0,0,0.013188518231186967,0.022161311016504346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
530,2.0,2.0,1.0,1.0,0.24709060681629258,0.210619285120532,8.0,0.991571641051066,0.21043914948178224,0.04414766431445734,1,0,0.018619084561675717,0.04414766431445734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
531,2.0,1.0,1.0,1.0,0.31172069825436405,0.31172069825436405,1.0,0.991571641051066,0.2718773373223635,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
532,2.0,2.0,1.0,2.0,0.38410917151565527,0.38410917151565527,1.0,0.9955379276152702,0.31795063575168286,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
533,3.0,1.0,1.0,1.0,0.29440288168467715,0.29440288168467715,7.0,0.991571641051066,0.20490437012501336,0.06980812970198869,1,0,0.05973622963537626,0.06980812970198869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
534,3.0,1.0,1.0,1.0,0.36014131338320865,0.35674702133555,5.0,0.991571641051066,0.2754033550593012,0.05044614218230594,1,0,0.060512024825446084,0.05044614218230594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
535,2.0,2.0,1.0,1.0,0.26323081185924074,0.26323081185924074,9.0,0.9910758552305404,0.3022758841756598,0.0817635738029976,1,0,0.05508145849495733,0.0817635738029976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
536,3.0,1.0,1.0,1.0,0.20628983097811027,0.18637434192297034,8.0,0.991571641051066,0.394678918687894,0.022861141890709744,0,0,0.0069821567106283944,0.022861141890709744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
537,3.0,2.0,1.0,1.0,0.35674702133555,0.35674702133555,7.0,0.9910758552305404,0.25675820066246396,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
538,5.0,2.0,1.0,2.0,0.6483790523690772,0.6483790523690772,1.0,0.9980168567178979,0.7420130355807244,0.06537586749868782,1,0,0.02482544608223429,0.06537586749868782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
539,4.0,2.0,1.0,2.0,0.2564422277639235,0.2564422277639235,1.0,0.9965294992563213,0.13709798055347794,0.021286522423747595,0,0,0.0007757951900698216,0.021286522423747595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
540,2.0,1.0,1.0,1.0,0.23881269049598225,0.23881269049598225,9.0,0.9881011403073872,0.2696441927556363,0.06625065609144457,0,0,0.04034134988363072,0.06625065609144457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
541,5.0,2.0,1.0,3.0,0.7216334164588528,0.7216334164588528,1.0,0.9975210708973723,0.3948926167325569,0.02980113139324663,0,0,0.010861132660977503,0.02980113139324663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
542,3.0,2.0,1.0,1.0,0.23482959268495424,0.23482959268495424,7.0,0.9905800694100149,0.2616091462763116,0.04758849944596723,0,0,0.035686578743211794,0.04758849944596723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
543,2.0,1.0,1.0,1.0,0.2087489609310058,0.2087489609310058,9.0,0.9900842835894893,0.21452078213484346,0.06759199860033825,0,0,0.038789759503491075,0.06759199860033825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
544,2.0,2.0,1.0,1.0,0.27514546965918535,0.27514546965918535,1.0,0.9970252850768468,0.21722406239982905,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
545,2.0,2.0,1.0,1.0,0.22350374064837902,0.22350374064837902,9.0,0.9881011403073872,0.2980553477935677,0.06088528605586983,1,0,0.030256012412723042,0.06088528605586983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
546,1.0,1.0,1.0,1.0,0.12742449431975614,0.11512884455527847,6.0,0.9866137828458106,0.5547280692381664,0.060302093660698664,1,0,0.013188518231186967,0.060302093660698664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
547,2.0,1.0,1.0,1.0,0.24522028262676637,0.21086173455250762,7.0,0.991571641051066,0.1894005769847206,0.021636437860850295,1,0,0.007757951900698216,0.021636437860850295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
548,2.0,2.0,1.0,1.0,0.2407176503186478,0.18131753948462176,1.0,0.9900842835894893,0.3074794315632012,0.041056744620050156,1,0,0.0069821567106283944,0.041056744620050156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
549,1.0,1.0,1.0,1.0,0.17781934053754503,0.17781934053754503,9.0,0.9910758552305404,0.1977241158243402,0.09581851052662273,1,0,0.06982156710628394,0.09581851052662273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
